ts_code,exchange,question_id,question_time,answer_time,question,answer,answer_class,theme,story_read,proof_needed,credibility,source_url,source_type
300760.SZ,szse,2249453216545873920,2026-04-19,2026-04-30,您好！我能介绍一下公司对具身智能的开发进展吗？,您好，谢谢关注。我们在持续关注并已经在具身智能进行探索。具身智能是人工智能发展的高级阶段，医疗领域的具身智能是指通过医疗设备/软件与临床真实场景进行感知、交互、行动和学习的过程，最终实现自主学习、任务执行和环境适应的智能体。比如超声机器人的自主扫查、手术机器人在部分操作环节的自主手术、检验科机器人对样本和试剂的自动处理等。我们正在积极探索具身智能体这些临床场景的落地，这些高度智能化、自动化、高效率的具身智能体能够解放医护人员生产力，减少机械性、重复性工作，让他们专注临床高价值服务。谢谢。,directional-but-unquantified,unclassified,official interaction without a mapped investable theme,manual review required,medium-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249453216545873920,cninfo_irm
300760.SZ,szse,2247119202355646464,2026-04-16,2026-04-30,公司应该做好激励政策，留住核心人才，可以考虑把研发费用再提高一点。,您好，谢谢您对公司的关注。迈瑞是全球领先、创新驱动的世界级医疗器械企业及数智化医疗先行者。公司保持高研发投入，坚持将每年营收的约10%投入研发，研发投入比例和规模均在医疗器械企业中处于领先地位。截至2025年，公司自2018年登陆A股以来累计研发投入已达到227.98亿元，为公司的未来发展筑牢核心研发支撑。公司不断丰富设备和耗材类产品，推动AI创新与融合创新，在高端市场不断实现突破。加快设备业务的数智化转型是公司业务发展战略，公司将研发投入战略性聚焦于推进高端产品线和打造数智医疗生态系统，加强产品及数智化解决方案创新。谢谢。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247119202355646464,cninfo_irm
300760.SZ,szse,2245371992715517952,2026-04-14,2026-04-30,尊敬的公司董秘，你好，我是一个普通投资者，提一个小建议，现在公司股票表现不好，有很多股民提出来一系列建议，我很希望公司不要被市场杂音所干扰，专心做好产品技术攻关及市场开发工作。公司一直被称为医疗行业的华为，望公司不要辜负这一称谓，不要被市场牵着鼻子走，不要太在乎市场一时的走势，扩大研发投入，现在研发投入比例与国际知名大公司比还是太低。把公司的产品做强才是对投资者最最好的回报。,您好，谢谢您对公司的支持和关注。迈瑞是全球领先、创新驱动的世界级医疗器械企业及数智化医疗先行者。公司保持高研发投入，坚持将每年营收的约10%投入研发，研发投入比例和规模均在医疗器械企业中处于领先地位。截至2025年，公司自2018年登陆A股以来累计研发投入已达到227.98亿元，为公司的未来发展筑牢核心研发支撑。公司不断丰富设备和耗材类产品，推动AI创新与融合创新，在高端市场不断实现突破。加快设备业务的数智化转型是公司业务发展战略，公司将研发投入战略性聚焦于推进高端产品线和打造数智医疗生态系统，加强产品及数智化解决方案创新。谢谢。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2245371992715517952,cninfo_irm
300760.SZ,szse,2249866229163700224,2026-04-20,2026-04-22,请问公司海外业务的长期战略目标是什么？未来将如何一步步实现从 “中国的迈瑞” 到 “世界的迈瑞” 的跨越，跻身全球医疗设备行业第一梯队？,"您好，谢谢关注。2025年公司国际业务实现收入176.50亿元，同比增长7.40%，国际业务收入占公司整体收入的比重进一步提升至53%，2026年面对外部环境的动荡与复杂多变，公司将坚定深化海外本地化布局和高端战略客户群突破，其中欧美市场由于面临严重的缺医少护和通胀压力，这为公司的数智化方案进一步提升品牌影响力和渗透率提供了更广阔的发展空间；而在新兴市场，公司将紧抓医疗基础设施建设和医疗均质化升级的历史机遇，推出适应当地需求的产品组合与数智化方案，并通过持续深入的本地化布局，全面助力这些国家加强医疗卫生体系建设和人才培养。2026年公司国际业务有望回归快速增长，其中发展中国家和欧洲市场有望引领增长，国际业务收入占公司整体收入的比重也将进一步提升。
公司中长期的战略方向是希望用未来十年时间进入全球前10名医疗器械公司的榜单。全球前十的医疗器械公司都是各个细分赛道的杰出企业，他们在工业和医疗技术方面取得了巨大成就。迈瑞在中国市场已经展现出强大的竞争力，尤其在监护仪领域，市场份额已经超过一半，绝大部分成熟业务如麻醉机、呼吸机、除颤仪、血球、超声等均在国内市场处于领先地位。未来五年，迈瑞不可避免将与成熟的全球头部医疗器械企业在国际市场上正面竞争，我们要逐渐向他们看齐，这个底气来自于迈瑞深耕行业几十年所掌握的核心技术，甚至在很多方面，我们已经达到行业领先水平。同时，我们也希望与更多产业伙伴一起合作，共同实现院方、患者、合作伙伴的多方共赢，促进全球医疗健康产业的快速发展，这是我们长期的目标。以上内容不构成业绩承诺，市场有风险，投资需谨慎。谢谢。",substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249866229163700224,cninfo_irm
300760.SZ,szse,2249470843064365056,2026-04-19,2026-04-22,公司为什么还没进入，聆讯阶段,您好，谢谢关注。公司H股上市事项目前正在监管审核中。本次发行并上市仍需取得中国证券监督管理委员会、香港证监会和香港联交所等相关政府机关、监管机构、证券交易所的批准、核准或备案，一切关于上市的进展信息，请以公司后续发布的公告为准。谢谢。,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249470843064365056,cninfo_irm
300760.SZ,szse,2246778371036082176,2026-04-15,2026-04-22,公司对港股上市积极性不高？为什么没有进度。还是存在问题，无法在港交所上市？,您好，谢谢关注。公司H股上市事项目前正在监管审核中。本次发行并上市仍需取得中国证券监督管理委员会、香港证监会和香港联交所等相关政府机关、监管机构、证券交易所的批准、核准或备案，一切关于上市的进展信息，请以公司后续发布的公告为准。谢谢。,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2246778371036082176,cninfo_irm
300760.SZ,szse,2250850472459186176,2026-04-21,,"董秘您好，
目前公司股价持续下跌，市场信心很弱，投资者普遍焦虑。公司现金流充裕，同行业很多企业都在积极回购股份稳定股价、保护投资者利益。
 
想请问公司：
在当前估值水平下，是否有计划推出股份回购方案？
如果暂时没有，主要原因是什么？
希望公司能重视市值管理，尽快给投资者一个明确的预期。
盼复，谢谢！",,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2250850472459186176,cninfo_irm
300760.SZ,szse,2247861733586825216,2026-04-17,,自2021年7月1日至2026年4月17日，公司股价累计跌幅达67%，但同期公司累计实现归母净利润超400亿元，请问公司如何看待业绩积累与市值表现的长期背离？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247861733586825216,cninfo_irm
300760.SZ,szse,2247846563762335744,2026-04-17,,年报我当时就建议提前发布，让股民心里有数，这一季报大家也很想知道是否迎来反转。为什么不可以提前发布，你看中际旭创就提前发布了，有好消息要让股东早知道。,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247846563762335744,cninfo_irm
300760.SZ,szse,2249865722357559296,2026-04-20,,公司在全球可比的上市公司龙头是谁？他们的市值如何？公司是否具备巨大的市值差、信息差？是否被低估？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249865722357559296,cninfo_irm
300760.SZ,szse,2249866117494550528,2026-04-20,,请问全球医疗新基建的需求复苏，对公司海外业务的拉动作用有多大？公司将如何抓住这一全球市场机遇，实现海外营收的持续高增长？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249866117494550528,cninfo_irm
300760.SZ,szse,2249865937105924096,2026-04-20,,公司在欧洲市场近年来是否实现了持续高速增长?请问核心增长动力是什么？未来在欧洲市场的中长期发展规划是什么？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249865937105924096,cninfo_irm
300760.SZ,szse,2249866031595204608,2026-04-20,,公司在海外高端市场，与国际医疗巨头相比，核心竞争优势是什么？未来将如何进一步扩大在发达市场的品牌影响力与市占率？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249866031595204608,cninfo_irm
300760.SZ,szse,2249865310040698880,2026-04-20,,请问公司针对未来 5-10 年的医疗技术发展趋势，提前布局了哪些前沿研发方向？比如精准医疗、微创诊疗、手术机器人等领域。,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249865310040698880,cninfo_irm
300760.SZ,szse,2249864528356651008,2026-04-20,,请问公司三大核心业务相比国内同行业竞争对手，最核心的竞争壁垒是什么？未来将如何持续扩大领先优势，巩固国内医疗器械行业的龙头地位？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249864528356651008,cninfo_irm
300760.SZ,szse,2249864055910248448,2026-04-20,,请问公司三大核心业务的协同效应体现在哪些方面？未来将如何通过 “全院级整体解决方案” 模式，实现从单产品入院到全产品线覆盖的跨越？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249864055910248448,cninfo_irm
300760.SZ,szse,2249864734515081216,2026-04-20,,请问公司在人工智能与医疗设备的融合应用上，目前有哪些落地的产品与成果？AI 技术的深度应用，为公司产品带来了哪些差异化的竞争优势？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249864734515081216,cninfo_irm
300760.SZ,szse,2249864640025800704,2026-04-20,,公司在高端医疗设备领域，目前已经实现了哪些核心技术的自主可控？成功突破了哪些过去被海外品牌 “卡脖子” 的技术瓶颈？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249864640025800704,cninfo_irm
300760.SZ,szse,2249863540514172928,2026-04-20,,请问公司将通过哪些核心经营举措，持续向市场传递长期成长信心，修复市场预期，为广大中小投资者创造稳定可持续的投资回报？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249863540514172928,cninfo_irm
300760.SZ,szse,2249863626413518848,2026-04-20,,请问公司生命信息与支持业务，当前在全球及国内市场的市占率分别处于什么水平？未来 3-5 年的市占率提升目标是什么？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249863626413518848,cninfo_irm
300760.SZ,szse,2249863411665154048,2026-04-20,,公司如何看待当前国内医疗设备行业的阶段性调整？将如何抓住行业洗牌的机遇，进一步扩大市场领先优势？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249863411665154048,cninfo_irm
300760.SZ,szse,2249860911994187776,2026-04-20,,请问公司最新的研发成果有哪些？有哪些研发项目已经实现了成果转化与产业化落地，预计将对公司业绩产生怎样的积极影响？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249860911994187776,cninfo_irm
300760.SZ,szse,2249860748785430528,2026-04-20,,公司核心产品的技术指标与性能表现，相较于国际同类产品处于什么水平？是否具备参与国际高端市场竞争的实力？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249860748785430528,cninfo_irm
300760.SZ,szse,2249859769532887040,2026-04-20,,公司目前是否有成熟的第二增长曲线业务布局？相关新业务目前的发展进展如何，预计何时能为公司贡献稳定的业绩增量？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249859769532887040,cninfo_irm
300760.SZ,szse,2249859855432232960,2026-04-20,,请问公司核心业务在国产化进程中处于什么位置？是否实现了关键领域的国产替代，未来在国产替代方面还有哪些突破空间？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249859855432232960,cninfo_irm
300760.SZ,szse,2249859168237465600,2026-04-20,,面对行业市场的变化，公司核心业务展现出了怎样的盈利韧性？将采取哪些措施保障核心业务营收与利润的持续稳定增长？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249859168237465600,cninfo_irm
300760.SZ,szse,2249859065158250496,2026-04-20,,公司在所处细分行业领域是否具备龙头领先地位？未来将通过哪些举措进一步巩固和提升公司在行业内的核心竞争力与市场份额？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249859065158250496,cninfo_irm
300760.SZ,szse,2249858412323221504,2026-04-20,,请问公司当前核心主营业务的市场占有率处于行业什么水平？相较于同行业竞争对手，公司核心业务的核心竞争优势与护城河主要体现在哪些方面？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2249858412323221504,cninfo_irm
300760.SZ,szse,2247865573287587840,2026-04-17,,请问国内医疗反腐常态化，对公司产品入院、销售推广是否产生了不利影响？公司采取了哪些合规经营的措施应对相关变化？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247865573287587840,cninfo_irm
300760.SZ,szse,2247865203920400384,2026-04-17,,面对公司股价自2021年7月以来累计67%的长期大幅下跌调整，除了已披露的外，请问公司控股股东、实控人、核心管理团队是否有继续大额增持公司股份的意愿？以彰显对公司长期发展的坚定信心？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2247865203920400384,cninfo_irm
300760.SZ,szse,2287738864166830080,2026-06-10,,公司核心文化是否形成独有气质，形成打不散，能穿越经营周期的精神底蕴,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2287738864166830080,cninfo_irm
300760.SZ,szse,2286886218847838208,2026-06-09,,公司2025年报无形资产中的客户关系近26亿价值是如何计量的,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286886218847838208,cninfo_irm
300760.SZ,szse,2286859332154146816,2026-06-08,,请问疫情期间医疗机构集中采购的医疗设备现在开始更新了没，如果没有，将在哪几年更新，每年的更新比例大概是多少？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286859332154146816,cninfo_irm
300760.SZ,szse,2286412320750178304,2026-06-08,,同为医疗器械行业上市公司，与联影医疗相比，产品虽然具有差异性，但差距也一目了然。迈瑞医疗今后三年的产品研发计划在那些细分领域？是否有摆脱低端产线，全面进入中高端产品市场的计划？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286412320750178304,cninfo_irm
300760.SZ,szse,2286327770020143104,2026-06-08,,公司的研发被外界质疑为少有原创，导致缺乏核心护城河，公司的研发真是这样吗？,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286327770020143104,cninfo_irm
300760.SZ,szse,2286233495309451264,2026-06-08,,请问贵司对市值管理有什么具体措施或者是管理办法？,,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286233495309451264,cninfo_irm
300760.SZ,szse,2286212656108257280,2026-06-08,,请问公司净利润同比转正的时间？公司值得执行回购注销的股票价格范围,,unanswered,buyback-shareholder-return,shareholder-return / valuation-support narrative,"needs board approval, execution, and funding visibility",no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2286212656108257280,cninfo_irm
300760.SZ,szse,2277535069843554304,2026-05-27,2026-06-05,请问公司港股上市进行到什么阶段了,您好，谢谢关注。公司已于2025年11月10日向香港联交所递交了本次发行并上市的申请，并于同日在香港联交所网站刊登了本次发行并上市的申请资料。根据香港联交所的相关要求，公司于2026年5月11日向香港联交所更新了发行申请及部分公司信息和财务数据等，并于同日在香港联交所网站刊登了相关更新文件。公司本次发行并上市尚需取得中国证监会、香港证监会和香港联交所等相关政府机关、监管机构、证券交易所的批准、核准或备案，一切关于上市的进展信息，请以公司后续发布的公告为准。谢谢。,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2277535069843554304,cninfo_irm
300760.SZ,szse,2276858715573649408,2026-05-26,2026-06-05,公司在港IPO上市大约还要多久？,您好，谢谢关注。公司已于2025年11月10日向香港联交所递交了本次发行并上市的申请，并于同日在香港联交所网站刊登了本次发行并上市的申请资料。根据香港联交所的相关要求，公司于2026年5月11日向香港联交所更新了发行申请及部分公司信息和财务数据等，并于同日在香港联交所网站刊登了相关更新文件。公司本次发行并上市尚需取得中国证监会、香港证监会和香港联交所等相关政府机关、监管机构、证券交易所的批准、核准或备案，一切关于上市的进展信息，请以公司后续发布的公告为准。谢谢。,non-committal,unclassified,official interaction without a mapped investable theme,manual review required,weak-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2276858715573649408,cninfo_irm
300760.SZ,szse,2278054520368201728,2026-05-28,,公司最近股价创近几年新低，请问公司如何管理的市值？关于公司对经销商压货最近也在网上持续发酵，公司对这方面的公关如何处理此次的事情的。请公司领导解释一下,,unanswered,unclassified,official interaction without a mapped investable theme,manual review required,no-company-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2278054520368201728,cninfo_irm
300760.SZ,szse,2278267396107386880,2026-05-28,2026-06-05,"董秘您好：迈瑞医疗2025年报118页显示，全资子公司深圳迈瑞软件技术有限公司2025年度软件产品销售收入22.75亿元，净利润20.55亿元，请问：1.深圳迈瑞软件技术有限公司销售的软件产品具体是哪些产品？2.2025年报95页“营业收入构成”之“分产品”明细，迈瑞医疗年报没有列示“软件产品
”营业收入，这是为何？",您好，谢谢关注。深圳迈瑞软件技术有限公司主要从事软件产品的开发和销售，销售收入和利润均来自于软件产品的销售。谢谢。,substantive,unclassified,official interaction without a mapped investable theme,manual review required,higher-official-signal,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2278267396107386880,cninfo_irm
